Film Title,Clip Title, Clip ID,Frame Number,Image Name,Close-up code I
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,10636,analysisset/CU/1387_010636.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,10942,analysisset/CU/1387_010942.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11040,analysisset/CU/1387_011040.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11224,analysisset/CU/1387_011224.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11343,analysisset/CU/1387_011343.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11586,analysisset/CU/1387_011586.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11625,analysisset/CU/1387_011625.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11706,analysisset/CU/1387_011706.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11801,analysisset/CU/1387_011801.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11994,analysisset/CU/1387_011994.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12267,analysisset/CU/1387_012267.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12416,analysisset/CU/1387_012416.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12620,analysisset/CU/1387_012620.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12953,analysisset/CU/1387_012953.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,13221,analysisset/CU/1387_013221.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,13373,analysisset/CU/1387_013373.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,13511,analysisset/CU/1387_013511.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,56,analysisset/CU/1387_000056.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,1386,analysisset/CU/1387_001386.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,2012,analysisset/CU/1387_002012.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,3448,analysisset/CU/1387_003448.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,3622,analysisset/CU/1387_003622.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,4130,analysisset/CU/1387_004130.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,5301,analysisset/CU/1387_005301.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,5340,analysisset/CU/1387_005340.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,6263,analysisset/CU/1387_006263.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,6516,analysisset/CU/1387_006516.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,6712,analysisset/CU/1387_006712.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,7865,analysisset/CU/1387_007865.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,8630,analysisset/CU/1387_008630.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,8688,analysisset/CU/1387_008688.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,8960,analysisset/CU/1387_008960.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,9860,analysisset/CU/1387_009860.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,10529,analysisset/CU/1387_010529.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,10641,analysisset/CU/1387_010641.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,10872,analysisset/CU/1387_010872.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11054,analysisset/CU/1387_011054.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11172,analysisset/CU/1387_011172.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11374,analysisset/CU/1387_011374.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11544,analysisset/CU/1387_011544.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11629,analysisset/CU/1387_011629.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11674,analysisset/CU/1387_011674.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,11797,analysisset/CU/1387_011797.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12047,analysisset/CU/1387_012047.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12275,analysisset/CU/1387_012275.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12372,analysisset/CU/1387_012372.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12515,analysisset/CU/1387_012515.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,12982,analysisset/CU/1387_012982.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,13151,analysisset/CU/1387_013151.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,13339,analysisset/CU/1387_013339.jpg,CUT
Mulholland Drive,Adam and Camilla's Engagement Announcement,1387,13538,analysisset/CU/1387_013538.jpg,CUT
For Whom the Bell Tolls,Airplanes and Scouting,147,168,analysisset/CU/147_000168.jpg,SC
For Whom the Bell Tolls,Airplanes and Scouting,147,2647,analysisset/CU/147_002647.jpg,SC
For Whom the Bell Tolls,Airplanes and Scouting,147,83,analysisset/CU/147_000083.jpg,SC
For Whom the Bell Tolls,Airplanes and Scouting,147,2574,analysisset/CU/147_002574.jpg,SC
The Imitation Game,Alan Gets Interrogated,341,4782,analysisset/CU/341_004782.jpg,CU
The Imitation Game,Alan Gets Interrogated,341,4743,analysisset/CU/341_004743.jpg,CU
The Imitation Game,Alan's Medication,342,2270,analysisset/CU/342_002270.jpg,CU
The Imitation Game,Alan's Medication,342,2990,analysisset/CU/342_002990.jpg,CU
The Imitation Game,Alan's Medication,342,7240,analysisset/CU/342_007240.jpg,CU
The Imitation Game,Alan's Medication,342,7873,analysisset/CU/342_007873.jpg,CU
The Imitation Game,Alan's Medication,342,7914,analysisset/CU/342_007914.jpg,CU
The Imitation Game,Alan's Medication,342,8628,analysisset/CU/342_008628.jpg,CU
The Imitation Game,Alan's Medication,342,2325,analysisset/CU/342_002325.jpg,CU
The Imitation Game,Alan's Medication,342,2494,analysisset/CU/342_002494.jpg,CU
The Imitation Game,Alan's Medication,342,6852,analysisset/CU/342_006852.jpg,CU
The Imitation Game,Alan's Medication,342,7779,analysisset/CU/342_007779.jpg,CU
The Imitation Game,Alan's Medication,342,7939,analysisset/CU/342_007939.jpg,CU
The Imitation Game,Alan's Medication,342,8644,analysisset/CU/342_008644.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,229,analysisset/CU/149_000229.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,302,analysisset/CU/149_000302.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,339,analysisset/CU/149_000339.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,743,analysisset/CU/149_000743.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,828,analysisset/CU/149_000828.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,937,analysisset/CU/149_000937.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,970,analysisset/CU/149_000970.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1149,analysisset/CU/149_001149.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1280,analysisset/CU/149_001280.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1752,analysisset/CU/149_001752.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1857,analysisset/CU/149_001857.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1862,analysisset/CU/149_001862.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1910,analysisset/CU/149_001910.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,223,analysisset/CU/149_000223.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,279,analysisset/CU/149_000279.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,439,analysisset/CU/149_000439.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,731,analysisset/CU/149_000731.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,824,analysisset/CU/149_000824.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,946,analysisset/CU/149_000946.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,982,analysisset/CU/149_000982.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1101,analysisset/CU/149_001101.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1295,analysisset/CU/149_001295.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1779,analysisset/CU/149_001779.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1836,analysisset/CU/149_001836.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1881,analysisset/CU/149_001881.jpg,CU
For Whom the Bell Tolls,An Army Passes,149,1983,analysisset/CU/149_001983.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,690,analysisset/CU/1440_000690.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,753,analysisset/CU/1440_000753.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,965,analysisset/CU/1440_000965.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,968,analysisset/CU/1440_000968.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,1406,analysisset/CU/1440_001406.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,3530,analysisset/CU/1440_003530.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,3652,analysisset/CU/1440_003652.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,3942,analysisset/CU/1440_003942.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,4330,analysisset/CU/1440_004330.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,4898,analysisset/CU/1440_004898.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,4959,analysisset/CU/1440_004959.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,5200,analysisset/CU/1440_005200.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,5610,analysisset/CU/1440_005610.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,5752,analysisset/CU/1440_005752.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,6294,analysisset/CU/1440_006294.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,659,analysisset/CU/1440_000659.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,790,analysisset/CU/1440_000790.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,954,analysisset/CU/1440_000954.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,969,analysisset/CU/1440_000969.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,1435,analysisset/CU/1440_001435.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,3499,analysisset/CU/1440_003499.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,3639,analysisset/CU/1440_003639.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,3897,analysisset/CU/1440_003897.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,4351,analysisset/CU/1440_004351.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,4886,analysisset/CU/1440_004886.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,4918,analysisset/CU/1440_004918.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,5588,analysisset/CU/1440_005588.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,5734,analysisset/CU/1440_005734.jpg,CU
Our Dancing Daughters,Ann and Diane Fight,1440,6260,analysisset/CU/1440_006260.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,598,analysisset/CU/1441_000598.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,787,analysisset/CU/1441_000787.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,956,analysisset/CU/1441_000956.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,1137,analysisset/CU/1441_001137.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,1524,analysisset/CU/1441_001524.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,1720,analysisset/CU/1441_001720.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,1821,analysisset/CU/1441_001821.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,1858,analysisset/CU/1441_001858.jpg,CU
